bioguide_id,first_name,last_name,last_name_upper,full_name,state,party,type,term_start,term_end,state_rank
W000821,Bruce,Westerman,WESTERMAN,Bruce Westerman,AR,Republican,rep,2017-01-03,2019-01-03,
W000821,Bruce,Westerman,WESTERMAN,Bruce Westerman,AR,Republican,rep,2019-01-03,2021-01-03,
W000821,Bruce,Westerman,WESTERMAN,Bruce Westerman,AR,Republican,rep,2021-01-03,2023-01-03,
W000821,Bruce,Westerman,WESTERMAN,Bruce Westerman,AR,Republican,rep,2023-01-03,2025-01-03,
W000821,Bruce,Westerman,WESTERMAN,Bruce Westerman,AR,Republican,rep,2025-01-03,2027-01-03,
G000574,Ruben,Gallego,GALLEGO,Ruben Gallego,AZ,Democrat,rep,2015-01-06,2017-01-03,
G000574,Ruben,Gallego,GALLEGO,Ruben Gallego,AZ,Democrat,rep,2017-01-03,2019-01-03,
G000574,Ruben,Gallego,GALLEGO,Ruben Gallego,AZ,Democrat,rep,2019-01-03,2021-01-03,
G000574,Ruben,Gallego,GALLEGO,Ruben Gallego,AZ,Democrat,rep,2021-01-03,2023-01-03,
G000574,Ruben,Gallego,GALLEGO,Ruben Gallego,AZ,Democrat,rep,2023-01-03,2025-01-03,
G000574,Ruben,Gallego,GALLEGO,Ruben Gallego,AZ,Democrat,sen,2025-01-03,2031-01-03,junior
D000623,Mark,DeSaulnier,DESAULNIER,Mark DeSaulnier,CA,Democrat,rep,2015-01-06,2017-01-03,
D000623,Mark,DeSaulnier,DESAULNIER,Mark DeSaulnier,CA,Democrat,rep,2017-01-03,2019-01-03,
D000623,Mark,DeSaulnier,DESAULNIER,Mark DeSaulnier,CA,Democrat,rep,2019-01-03,2021-01-03,
D000623,Mark,DeSaulnier,DESAULNIER,Mark DeSaulnier,CA,Democrat,rep,2021-01-03,2023-01-03,
D000623,Mark,DeSaulnier,DESAULNIER,Mark DeSaulnier,CA,Democrat,rep,2023-01-03,2025-01-03,
D000623,Mark,DeSaulnier,DESAULNIER,Mark DeSaulnier,CA,Democrat,rep,2025-01-03,2027-01-03,
A000371,Pete,Aguilar,AGUILAR,Pete Aguilar,CA,Democrat,rep,2015-01-06,2017-01-03,
A000371,Pete,Aguilar,AGUILAR,Pete Aguilar,CA,Democrat,rep,2017-01-03,2019-01-03,
A000371,Pete,Aguilar,AGUILAR,Pete Aguilar,CA,Democrat,rep,2019-01-03,2021-01-03,
A000371,Pete,Aguilar,AGUILAR,Pete Aguilar,CA,Democrat,rep,2021-01-03,2023-01-03,
A000371,Pete,Aguilar,AGUILAR,Pete Aguilar,CA,Democrat,rep,2023-01-03,2025-01-03,
A000371,Pete,Aguilar,AGUILAR,Pete Aguilar,CA,Democrat,rep,2025-01-03,2027-01-03,
L000582,Ted,Lieu,LIEU,Ted Lieu,CA,Democrat,rep,2015-01-06,2017-01-03,
L000582,Ted,Lieu,LIEU,Ted Lieu,CA,Democrat,rep,2017-01-03,2019-01-03,
L000582,Ted,Lieu,LIEU,Ted Lieu,CA,Democrat,rep,2019-01-03,2021-01-03,
L000582,Ted,Lieu,LIEU,Ted Lieu,CA,Democrat,rep,2021-01-03,2023-01-03,
L000582,Ted,Lieu,LIEU,Ted Lieu,CA,Democrat,rep,2023-01-03,2025-01-03,
L000582,Ted,Lieu,LIEU,Ted Lieu,CA,Democrat,rep,2025-01-03,2027-01-03,
T000474,Norma,Torres,TORRES,Norma J. Torres,CA,Democrat,rep,2015-01-06,2017-01-03,
T000474,Norma,Torres,TORRES,Norma J. Torres,CA,Democrat,rep,2017-01-03,2019-01-03,
T000474,Norma,Torres,TORRES,Norma J. Torres,CA,Democrat,rep,2019-01-03,2021-01-03,
T000474,Norma,Torres,TORRES,Norma J. Torres,CA,Democrat,rep,2021-01-03,2023-01-03,
T000474,Norma,Torres,TORRES,Norma J. Torres,CA,Democrat,rep,2023-01-03,2025-01-03,
T000474,Norma,Torres,TORRES,Norma J. Torres,CA,Democrat,rep,2025-01-03,2027-01-03,
C001103,Earl,Carter,CARTER,"Earl L. ""Buddy"" Carter",GA,Republican,rep,2015-01-06,2017-01-03,
C001103,Earl,Carter,CARTER,"Earl L. ""Buddy"" Carter",GA,Republican,rep,2017-01-03,2019-01-03,
C001103,Earl,Carter,CARTER,"Earl L. ""Buddy"" Carter",GA,Republican,rep,2019-01-03,2021-01-03,
C001103,Earl,Carter,CARTER,"Earl L. ""Buddy"" Carter",GA,Republican,rep,2021-01-03,2023-01-03,
C001103,Earl,Carter,CARTER,"Earl L. ""Buddy"" Carter",GA,Republican,rep,2023-01-03,2025-01-03,
C001103,Earl,Carter,CARTER,"Earl L. ""Buddy"" Carter",GA,Republican,rep,2025-01-03,2027-01-03,
L000583,Barry,Loudermilk,LOUDERMILK,Barry Loudermilk,GA,Republican,rep,2015-01-06,2017-01-03,
L000583,Barry,Loudermilk,LOUDERMILK,Barry Loudermilk,GA,Republican,rep,2017-01-03,2019-01-03,
L000583,Barry,Loudermilk,LOUDERMILK,Barry Loudermilk,GA,Republican,rep,2019-01-03,2021-01-03,
L000583,Barry,Loudermilk,LOUDERMILK,Barry Loudermilk,GA,Republican,rep,2021-01-03,2023-01-03,
L000583,Barry,Loudermilk,LOUDERMILK,Barry Loudermilk,GA,Republican,rep,2023-01-03,2025-01-03,
L000583,Barry,Loudermilk,LOUDERMILK,Barry Loudermilk,GA,Republican,rep,2025-01-03,2027-01-03,
A000372,Rick,Allen,ALLEN,Rick W. Allen,GA,Republican,rep,2015-01-06,2017-01-03,
A000372,Rick,Allen,ALLEN,Rick W. Allen,GA,Republican,rep,2017-01-03,2019-01-03,
A000372,Rick,Allen,ALLEN,Rick W. Allen,GA,Republican,rep,2019-01-03,2021-01-03,
A000372,Rick,Allen,ALLEN,Rick W. Allen,GA,Republican,rep,2021-01-03,2023-01-03,
A000372,Rick,Allen,ALLEN,Rick W. Allen,GA,Republican,rep,2023-01-03,2025-01-03,
A000372,Rick,Allen,ALLEN,Rick W. Allen,GA,Republican,rep,2025-01-03,2027-01-03,
B001295,Mike,Bost,BOST,Mike Bost,IL,Republican,rep,2015-01-06,2017-01-03,
B001295,Mike,Bost,BOST,Mike Bost,IL,Republican,rep,2017-01-03,2019-01-03,
B001295,Mike,Bost,BOST,Mike Bost,IL,Republican,rep,2019-01-03,2021-01-03,
B001295,Mike,Bost,BOST,Mike Bost,IL,Republican,rep,2021-01-03,2023-01-03,
B001295,Mike,Bost,BOST,Mike Bost,IL,Republican,rep,2023-01-03,2025-01-03,
B001295,Mike,Bost,BOST,Mike Bost,IL,Republican,rep,2025-01-03,2027-01-03,
M001196,Seth,Moulton,MOULTON,Seth Moulton,MA,Democrat,rep,2015-01-06,2017-01-03,
M001196,Seth,Moulton,MOULTON,Seth Moulton,MA,Democrat,rep,2017-01-03,2019-01-03,
M001196,Seth,Moulton,MOULTON,Seth Moulton,MA,Democrat,rep,2019-01-03,2021-01-03,
M001196,Seth,Moulton,MOULTON,Seth Moulton,MA,Democrat,rep,2021-01-03,2023-01-03,
M001196,Seth,Moulton,MOULTON,Seth Moulton,MA,Democrat,rep,2023-01-03,2025-01-03,
M001196,Seth,Moulton,MOULTON,Seth Moulton,MA,Democrat,rep,2025-01-03,2027-01-03,
M001194,John,Moolenaar,MOOLENAAR,John R. Moolenaar,MI,Republican,rep,2015-01-06,2017-01-03,
M001194,John,Moolenaar,MOOLENAAR,John R. Moolenaar,MI,Republican,rep,2017-01-03,2019-01-03,
M001194,John,Moolenaar,MOOLENAAR,John R. Moolenaar,MI,Republican,rep,2019-01-03,2021-01-03,
M001194,John,Moolenaar,MOOLENAAR,John R. Moolenaar,MI,Republican,rep,2021-01-03,2023-01-03,
M001194,John,Moolenaar,MOOLENAAR,John R. Moolenaar,MI,Republican,rep,2023-01-03,2025-01-03,
M001194,John,Moolenaar,MOOLENAAR,John R. Moolenaar,MI,Republican,rep,2025-01-03,2027-01-03,
D000624,Debbie,Dingell,DINGELL,Debbie Dingell,MI,Democrat,rep,2015-01-06,2017-01-03,
D000624,Debbie,Dingell,DINGELL,Debbie Dingell,MI,Democrat,rep,2017-01-03,2019-01-03,
D000624,Debbie,Dingell,DINGELL,Debbie Dingell,MI,Democrat,rep,2019-01-03,2021-01-03,
D000624,Debbie,Dingell,DINGELL,Debbie Dingell,MI,Democrat,rep,2021-01-03,2023-01-03,
D000624,Debbie,Dingell,DINGELL,Debbie Dingell,MI,Democrat,rep,2023-01-03,2025-01-03,
D000624,Debbie,Dingell,DINGELL,Debbie Dingell,MI,Democrat,rep,2025-01-03,2027-01-03,
E000294,Tom,Emmer,EMMER,Tom Emmer,MN,Republican,rep,2015-01-06,2017-01-03,
E000294,Tom,Emmer,EMMER,Tom Emmer,MN,Republican,rep,2017-01-03,2019-01-03,
E000294,Tom,Emmer,EMMER,Tom Emmer,MN,Republican,rep,2019-01-03,2021-01-03,
E000294,Tom,Emmer,EMMER,Tom Emmer,MN,Republican,rep,2021-01-03,2023-01-03,
E000294,Tom,Emmer,EMMER,Tom Emmer,MN,Republican,rep,2023-01-03,2025-01-03,
E000294,Tom,Emmer,EMMER,Tom Emmer,MN,Republican,rep,2025-01-03,2027-01-03,
R000603,David,Rouzer,ROUZER,David Rouzer,NC,Republican,rep,2015-01-06,2017-01-03,
R000603,David,Rouzer,ROUZER,David Rouzer,NC,Republican,rep,2017-01-03,2019-01-03,
R000603,David,Rouzer,ROUZER,David Rouzer,NC,Republican,rep,2019-01-03,2021-01-03,
R000603,David,Rouzer,ROUZER,David Rouzer,NC,Republican,rep,2021-01-03,2023-01-03,
R000603,David,Rouzer,ROUZER,David Rouzer,NC,Republican,rep,2023-01-03,2025-01-03,
R000603,David,Rouzer,ROUZER,David Rouzer,NC,Republican,rep,2025-01-03,2027-01-03,
W000822,Bonnie,Watson Coleman,WATSON COLEMAN,Bonnie Watson Coleman,NJ,Democrat,rep,2015-01-06,2017-01-03,
W000822,Bonnie,Watson Coleman,WATSON COLEMAN,Bonnie Watson Coleman,NJ,Democrat,rep,2017-01-03,2019-01-03,
W000822,Bonnie,Watson Coleman,WATSON COLEMAN,Bonnie Watson Coleman,NJ,Democrat,rep,2019-01-03,2021-01-03,
W000822,Bonnie,Watson Coleman,WATSON COLEMAN,Bonnie Watson Coleman,NJ,Democrat,rep,2021-01-03,2023-01-03,
W000822,Bonnie,Watson Coleman,WATSON COLEMAN,Bonnie Watson Coleman,NJ,Democrat,rep,2023-01-03,2025-01-03,
W000822,Bonnie,Watson Coleman,WATSON COLEMAN,Bonnie Watson Coleman,NJ,Democrat,rep,2025-01-03,2027-01-03,
S001196,Elise,Stefanik,STEFANIK,Elise M. Stefanik,NY,Republican,rep,2015-01-06,2017-01-03,
S001196,Elise,Stefanik,STEFANIK,Elise M. Stefanik,NY,Republican,rep,2017-01-03,2019-01-03,
S001196,Elise,Stefanik,STEFANIK,Elise M. Stefanik,NY,Republican,rep,2019-01-03,2021-01-03,
S001196,Elise,Stefanik,STEFANIK,Elise M. Stefanik,NY,Republican,rep,2021-01-03,2023-01-03,
S001196,Elise,Stefanik,STEFANIK,Elise M. Stefanik,NY,Republican,rep,2023-01-03,2025-01-03,
S001196,Elise,Stefanik,STEFANIK,Elise M. Stefanik,NY,Republican,rep,2025-01-03,2027-01-03,
B001296,Brendan,Boyle,BOYLE,Brendan F. Boyle,PA,Democrat,rep,2015-01-06,2017-01-03,
B001296,Brendan,Boyle,BOYLE,Brendan F. Boyle,PA,Democrat,rep,2017-01-03,2019-01-03,
B001296,Brendan,Boyle,BOYLE,Brendan F. Boyle,PA,Democrat,rep,2019-01-03,2021-01-03,
B001296,Brendan,Boyle,BOYLE,Brendan F. Boyle,PA,Democrat,rep,2021-01-03,2023-01-03,
B001296,Brendan,Boyle,BOYLE,Brendan F. Boyle,PA,Democrat,rep,2023-01-03,2025-01-03,
B001296,Brendan,Boyle,BOYLE,Brendan F. Boyle,PA,Democrat,rep,2025-01-03,2027-01-03,
B001291,Brian,Babin,BABIN,Brian Babin,TX,Republican,rep,2015-01-06,2017-01-03,
B001291,Brian,Babin,BABIN,Brian Babin,TX,Republican,rep,2017-01-03,2019-01-03,
B001291,Brian,Babin,BABIN,Brian Babin,TX,Republican,rep,2019-01-03,2021-01-03,
B001291,Brian,Babin,BABIN,Brian Babin,TX,Republican,rep,2021-01-03,2023-01-03,
B001291,Brian,Babin,BABIN,Brian Babin,TX,Republican,rep,2023-01-03,2025-01-03,
B001291,Brian,Babin,BABIN,Brian Babin,TX,Republican,rep,2025-01-03,2027-01-03,
B001292,Donald,Beyer,BEYER,"Donald S. Beyer, Jr.",VA,Democrat,rep,2015-01-06,2017-01-03,
B001292,Donald,Beyer,BEYER,"Donald S. Beyer, Jr.",VA,Democrat,rep,2017-01-03,2019-01-03,
B001292,Donald,Beyer,BEYER,"Donald S. Beyer, Jr.",VA,Democrat,rep,2019-01-03,2021-01-03,
B001292,Donald,Beyer,BEYER,"Donald S. Beyer, Jr.",VA,Democrat,rep,2021-01-03,2023-01-03,
B001292,Donald,Beyer,BEYER,"Donald S. Beyer, Jr.",VA,Democrat,rep,2023-01-03,2025-01-03,
B001292,Donald,Beyer,BEYER,"Donald S. Beyer, Jr.",VA,Democrat,rep,2025-01-03,2027-01-03,
P000610,Stacey,Plaskett,PLASKETT,Stacey E. Plaskett,VI,Democrat,rep,2015-01-06,2017-01-03,
P000610,Stacey,Plaskett,PLASKETT,Stacey E. Plaskett,VI,Democrat,rep,2017-01-03,2019-01-03,
P000610,Stacey,Plaskett,PLASKETT,Stacey E. Plaskett,VI,Democrat,rep,2019-01-03,2021-01-03,
P000610,Stacey,Plaskett,PLASKETT,Stacey E. Plaskett,VI,Democrat,rep,2021-01-03,2023-01-03,
P000610,Stacey,Plaskett,PLASKETT,Stacey E. Plaskett,VI,Democrat,rep,2023-01-03,2025-01-03,
P000610,Stacey,Plaskett,PLASKETT,Stacey E. Plaskett,VI,Democrat,rep,2025-01-03,2027-01-03,
N000189,Dan,Newhouse,NEWHOUSE,Dan Newhouse,WA,Republican,rep,2015-01-06,2017-01-03,
N000189,Dan,Newhouse,NEWHOUSE,Dan Newhouse,WA,Republican,rep,2017-01-03,2019-01-03,
N000189,Dan,Newhouse,NEWHOUSE,Dan Newhouse,WA,Republican,rep,2019-01-03,2021-01-03,
N000189,Dan,Newhouse,NEWHOUSE,Dan Newhouse,WA,Republican,rep,2021-01-03,2023-01-03,
N000189,Dan,Newhouse,NEWHOUSE,Dan Newhouse,WA,Republican,rep,2023-01-03,2025-01-03,
N000189,Dan,Newhouse,NEWHOUSE,Dan Newhouse,WA,Republican,rep,2025-01-03,2027-01-03,
G000576,Glenn,Grothman,GROTHMAN,Glenn Grothman,WI,Republican,rep,2015-01-06,2017-01-03,
G000576,Glenn,Grothman,GROTHMAN,Glenn Grothman,WI,Republican,rep,2017-01-03,2019-01-03,
G000576,Glenn,Grothman,GROTHMAN,Glenn Grothman,WI,Republican,rep,2019-01-03,2021-01-03,
G000576,Glenn,Grothman,GROTHMAN,Glenn Grothman,WI,Republican,rep,2021-01-03,2023-01-03,
G000576,Glenn,Grothman,GROTHMAN,Glenn Grothman,WI,Republican,rep,2023-01-03,2025-01-03,
G000576,Glenn,Grothman,GROTHMAN,Glenn Grothman,WI,Republican,rep,2025-01-03,2027-01-03,
R000600,Aumua Amata,Radewagen,RADEWAGEN,Aumua Amata Coleman Radewagen,AS,Republican,rep,2015-01-06,2017-01-03,
R000600,Aumua Amata,Radewagen,RADEWAGEN,Aumua Amata Coleman Radewagen,AS,Republican,rep,2017-01-03,2019-01-03,
R000600,Aumua Amata,Radewagen,RADEWAGEN,Aumua Amata Coleman Radewagen,AS,Republican,rep,2019-01-03,2021-01-03,
R000600,Aumua Amata,Radewagen,RADEWAGEN,Aumua Amata Coleman Radewagen,AS,Republican,rep,2021-01-03,2023-01-03,
R000600,Aumua Amata,Radewagen,RADEWAGEN,Aumua Amata Coleman Radewagen,AS,Republican,rep,2023-01-03,2025-01-03,
R000600,Aumua Amata,Radewagen,RADEWAGEN,Aumua Amata Coleman Radewagen,AS,Republican,rep,2025-01-03,2027-01-03,
S001198,Dan,Sullivan,SULLIVAN,Dan Sullivan,AK,Republican,sen,2015-01-06,2021-01-03,junior
S001198,Dan,Sullivan,SULLIVAN,Dan Sullivan,AK,Republican,sen,2021-01-03,2027-01-03,junior
E000295,Joni,Ernst,ERNST,Joni Ernst,IA,Republican,sen,2015-01-06,2021-01-03,junior
E000295,Joni,Ernst,ERNST,Joni Ernst,IA,Republican,sen,2021-01-03,2027-01-03,junior
T000476,Thom,Tillis,TILLIS,Thom Tillis,NC,Republican,sen,2015-01-06,2021-01-03,junior
T000476,Thom,Tillis,TILLIS,Thom Tillis,NC,Republican,sen,2021-01-03,2027-01-03,senior
R000605,Mike,Rounds,ROUNDS,Mike Rounds,SD,Republican,sen,2015-01-06,2021-01-03,junior
R000605,Mike,Rounds,ROUNDS,Mike Rounds,SD,Republican,sen,2021-01-03,2027-01-03,junior
K000388,Trent,Kelly,KELLY,Trent Kelly,MS,Republican,rep,2015-06-09,2017-01-03,
K000388,Trent,Kelly,KELLY,Trent Kelly,MS,Republican,rep,2017-01-03,2019-01-03,
K000388,Trent,Kelly,KELLY,Trent Kelly,MS,Republican,rep,2019-01-03,2021-01-03,
K000388,Trent,Kelly,KELLY,Trent Kelly,MS,Republican,rep,2021-01-03,2023-01-03,
K000388,Trent,Kelly,KELLY,Trent Kelly,MS,Republican,rep,2023-01-03,2025-01-03,
K000388,Trent,Kelly,KELLY,Trent Kelly,MS,Republican,rep,2025-01-03,2027-01-03,
L000585,Darin,LaHood,LAHOOD,Darin LaHood,IL,Republican,rep,2015-09-17,2017-01-03,
L000585,Darin,LaHood,LAHOOD,Darin LaHood,IL,Republican,rep,2017-01-03,2019-01-03,
L000585,Darin,LaHood,LAHOOD,Darin LaHood,IL,Republican,rep,2019-01-03,2021-01-03,
L000585,Darin,LaHood,LAHOOD,Darin LaHood,IL,Republican,rep,2021-01-03,2023-01-03,
L000585,Darin,LaHood,LAHOOD,Darin LaHood,IL,Republican,rep,2023-01-03,2025-01-03,
L000585,Darin,LaHood,LAHOOD,Darin LaHood,IL,Republican,rep,2025-01-03,2027-01-03,
D000626,Warren,Davidson,DAVIDSON,Warren Davidson,OH,Republican,rep,2016-06-09,2017-01-03,
D000626,Warren,Davidson,DAVIDSON,Warren Davidson,OH,Republican,rep,2017-01-03,2019-01-03,
D000626,Warren,Davidson,DAVIDSON,Warren Davidson,OH,Republican,rep,2019-01-03,2021-01-03,
D000626,Warren,Davidson,DAVIDSON,Warren Davidson,OH,Republican,rep,2021-01-03,2023-01-03,
D000626,Warren,Davidson,DAVIDSON,Warren Davidson,OH,Republican,rep,2023-01-03,2025-01-03,
D000626,Warren,Davidson,DAVIDSON,Warren Davidson,OH,Republican,rep,2025-01-03,2027-01-03,
C001108,James,Comer,COMER,James Comer,KY,Republican,rep,2016-11-14,2017-01-03,
C001108,James,Comer,COMER,James Comer,KY,Republican,rep,2017-01-03,2019-01-03,
C001108,James,Comer,COMER,James Comer,KY,Republican,rep,2019-01-03,2021-01-03,
C001108,James,Comer,COMER,James Comer,KY,Republican,rep,2021-01-03,2023-01-03,
C001108,James,Comer,COMER,James Comer,KY,Republican,rep,2023-01-03,2025-01-03,
C001108,James,Comer,COMER,James Comer,KY,Republican,rep,2025-01-03,2027-01-03,
E000296,Dwight,Evans,EVANS,Dwight Evans,PA,Democrat,rep,2016-11-14,2017-01-03,
E000296,Dwight,Evans,EVANS,Dwight Evans,PA,Democrat,rep,2017-01-03,2019-01-03,
E000296,Dwight,Evans,EVANS,Dwight Evans,PA,Democrat,rep,2019-01-03,2021-01-03,
E000296,Dwight,Evans,EVANS,Dwight Evans,PA,Democrat,rep,2021-01-03,2023-01-03,
E000296,Dwight,Evans,EVANS,Dwight Evans,PA,Democrat,rep,2023-01-03,2025-01-03,
E000296,Dwight,Evans,EVANS,Dwight Evans,PA,Democrat,rep,2025-01-03,2027-01-03,
K000393,John,Kennedy,KENNEDY,John Kennedy,LA,Republican,sen,2017-01-03,2023-01-03,junior
K000393,John,Kennedy,KENNEDY,John Kennedy,LA,Republican,sen,2023-01-03,2029-01-03,junior
H001076,Margaret,Hassan,HASSAN,Margaret Wood Hassan,NH,Democrat,sen,2017-01-03,2023-01-03,junior
H001076,Margaret,Hassan,HASSAN,Margaret Wood Hassan,NH,Democrat,sen,2023-01-03,2029-01-03,junior
C001113,Catherine,Cortez Masto,CORTEZ MASTO,Catherine Cortez Masto,NV,Democrat,sen,2017-01-03,2023-01-03,senior
C001113,Catherine,Cortez Masto,CORTEZ MASTO,Catherine Cortez Masto,NV,Democrat,sen,2023-01-03,2029-01-03,senior
S001190,Bradley,Schneider,SCHNEIDER,Bradley Scott Schneider,IL,Democrat,rep,2013-01-03,2015-01-03,
S001190,Bradley,Schneider,SCHNEIDER,Bradley Scott Schneider,IL,Democrat,rep,2017-01-03,2019-01-03,
S001190,Bradley,Schneider,SCHNEIDER,Bradley Scott Schneider,IL,Democrat,rep,2019-01-03,2021-01-03,
S001190,Bradley,Schneider,SCHNEIDER,Bradley Scott Schneider,IL,Democrat,rep,2021-01-03,2023-01-03,
S001190,Bradley,Schneider,SCHNEIDER,Bradley Scott Schneider,IL,Democrat,rep,2023-01-03,2025-01-03,
S001190,Bradley,Schneider,SCHNEIDER,Bradley Scott Schneider,IL,Democrat,rep,2025-01-03,2027-01-03,
B001302,Andy,Biggs,BIGGS,Andy Biggs,AZ,Republican,rep,2017-01-03,2019-01-03,
B001302,Andy,Biggs,BIGGS,Andy Biggs,AZ,Republican,rep,2019-01-03,2021-01-03,
B001302,Andy,Biggs,BIGGS,Andy Biggs,AZ,Republican,rep,2021-01-03,2023-01-03,
B001302,Andy,Biggs,BIGGS,Andy Biggs,AZ,Republican,rep,2023-01-03,2025-01-03,
B001302,Andy,Biggs,BIGGS,Andy Biggs,AZ,Republican,rep,2025-01-03,2027-01-03,
K000389,Ro,Khanna,KHANNA,Ro Khanna,CA,Democrat,rep,2017-01-03,2019-01-03,
K000389,Ro,Khanna,KHANNA,Ro Khanna,CA,Democrat,rep,2019-01-03,2021-01-03,
K000389,Ro,Khanna,KHANNA,Ro Khanna,CA,Democrat,rep,2021-01-03,2023-01-03,
K000389,Ro,Khanna,KHANNA,Ro Khanna,CA,Democrat,rep,2023-01-03,2025-01-03,
K000389,Ro,Khanna,KHANNA,Ro Khanna,CA,Democrat,rep,2025-01-03,2027-01-03,
P000613,Jimmy,Panetta,PANETTA,Jimmy Panetta,CA,Democrat,rep,2017-01-03,2019-01-03,
P000613,Jimmy,Panetta,PANETTA,Jimmy Panetta,CA,Democrat,rep,2019-01-03,2021-01-03,
P000613,Jimmy,Panetta,PANETTA,Jimmy Panetta,CA,Democrat,rep,2021-01-03,2023-01-03,
P000613,Jimmy,Panetta,PANETTA,Jimmy Panetta,CA,Democrat,rep,2023-01-03,2025-01-03,
P000613,Jimmy,Panetta,PANETTA,Jimmy Panetta,CA,Democrat,rep,2025-01-03,2027-01-03,
C001112,Salud,Carbajal,CARBAJAL,Salud O. Carbajal,CA,Democrat,rep,2017-01-03,2019-01-03,
C001112,Salud,Carbajal,CARBAJAL,Salud O. Carbajal,CA,Democrat,rep,2019-01-03,2021-01-03,
C001112,Salud,Carbajal,CARBAJAL,Salud O. Carbajal,CA,Democrat,rep,2021-01-03,2023-01-03,
C001112,Salud,Carbajal,CARBAJAL,Salud O. Carbajal,CA,Democrat,rep,2023-01-03,2025-01-03,
C001112,Salud,Carbajal,CARBAJAL,Salud O. Carbajal,CA,Democrat,rep,2025-01-03,2027-01-03,
B001300,Nanette,Barragán,BARRAGÁN,Nanette Diaz Barragán,CA,Democrat,rep,2017-01-03,2019-01-03,
B001300,Nanette,Barragán,BARRAGÁN,Nanette Diaz Barragán,CA,Democrat,rep,2019-01-03,2021-01-03,
B001300,Nanette,Barragán,BARRAGÁN,Nanette Diaz Barragán,CA,Democrat,rep,2021-01-03,2023-01-03,
B001300,Nanette,Barragán,BARRAGÁN,Nanette Diaz Barragán,CA,Democrat,rep,2023-01-03,2025-01-03,
B001300,Nanette,Barragán,BARRAGÁN,Nanette Diaz Barragán,CA,Democrat,rep,2025-01-03,2027-01-03,
C001110,J.,Correa,CORREA,J. Luis Correa,CA,Democrat,rep,2017-01-03,2019-01-03,
C001110,J.,Correa,CORREA,J. Luis Correa,CA,Democrat,rep,2019-01-03,2021-01-03,
C001110,J.,Correa,CORREA,J. Luis Correa,CA,Democrat,rep,2021-01-03,2023-01-03,
C001110,J.,Correa,CORREA,J. Luis Correa,CA,Democrat,rep,2023-01-03,2025-01-03,
C001110,J.,Correa,CORREA,J. Luis Correa,CA,Democrat,rep,2025-01-03,2027-01-03,
B001303,Lisa,Blunt Rochester,BLUNT ROCHESTER,Lisa Blunt Rochester,DE,Democrat,rep,2017-01-03,2019-01-03,
B001303,Lisa,Blunt Rochester,BLUNT ROCHESTER,Lisa Blunt Rochester,DE,Democrat,rep,2019-01-03,2021-01-03,
B001303,Lisa,Blunt Rochester,BLUNT ROCHESTER,Lisa Blunt Rochester,DE,Democrat,rep,2021-01-03,2023-01-03,
B001303,Lisa,Blunt Rochester,BLUNT ROCHESTER,Lisa Blunt Rochester,DE,Democrat,rep,2023-01-03,2025-01-03,
B001303,Lisa,Blunt Rochester,BLUNT ROCHESTER,Lisa Blunt Rochester,DE,Democrat,sen,2025-01-03,2031-01-03,junior
D000628,Neal,Dunn,DUNN,Neal P. Dunn,FL,Republican,rep,2017-01-03,2019-01-03,
D000628,Neal,Dunn,DUNN,Neal P. Dunn,FL,Republican,rep,2019-01-03,2021-01-03,
D000628,Neal,Dunn,DUNN,Neal P. Dunn,FL,Republican,rep,2021-01-03,2023-01-03,
D000628,Neal,Dunn,DUNN,Neal P. Dunn,FL,Republican,rep,2023-01-03,2025-01-03,
D000628,Neal,Dunn,DUNN,Neal P. Dunn,FL,Republican,rep,2025-01-03,2027-01-03,
R000609,John,Rutherford,RUTHERFORD,John H. Rutherford,FL,Republican,rep,2017-01-03,2019-01-03,
R000609,John,Rutherford,RUTHERFORD,John H. Rutherford,FL,Republican,rep,2019-01-03,2021-01-03,
R000609,John,Rutherford,RUTHERFORD,John H. Rutherford,FL,Republican,rep,2021-01-03,2023-01-03,
R000609,John,Rutherford,RUTHERFORD,John H. Rutherford,FL,Republican,rep,2023-01-03,2025-01-03,
R000609,John,Rutherford,RUTHERFORD,John H. Rutherford,FL,Republican,rep,2025-01-03,2027-01-03,
S001200,Darren,Soto,SOTO,Darren Soto,FL,Democrat,rep,2017-01-03,2019-01-03,
S001200,Darren,Soto,SOTO,Darren Soto,FL,Democrat,rep,2019-01-03,2021-01-03,
S001200,Darren,Soto,SOTO,Darren Soto,FL,Democrat,rep,2021-01-03,2023-01-03,
S001200,Darren,Soto,SOTO,Darren Soto,FL,Democrat,rep,2023-01-03,2025-01-03,
S001200,Darren,Soto,SOTO,Darren Soto,FL,Democrat,rep,2025-01-03,2027-01-03,
M001199,Brian,Mast,MAST,Brian J. Mast,FL,Republican,rep,2017-01-03,2019-01-03,
M001199,Brian,Mast,MAST,Brian J. Mast,FL,Republican,rep,2019-01-03,2021-01-03,
M001199,Brian,Mast,MAST,Brian J. Mast,FL,Republican,rep,2021-01-03,2023-01-03,
M001199,Brian,Mast,MAST,Brian J. Mast,FL,Republican,rep,2023-01-03,2025-01-03,
M001199,Brian,Mast,MAST,Brian J. Mast,FL,Republican,rep,2025-01-03,2027-01-03,
K000391,Raja,Krishnamoorthi,KRISHNAMOORTHI,Raja Krishnamoorthi,IL,Democrat,rep,2017-01-03,2019-01-03,
