file,date,terms
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-10-CREC-2020-02-10-pt1-PgS966-5.html,2020,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-11-CREC-2020-02-11-pt1-PgH1039-4.html,2020,"immigration, immigrant, migrant, border, asylum, wall, border security"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-11-CREC-2020-02-11-pt1-PgH1045.html,2020,"border, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-11-CREC-2020-02-11-pt1-PgS973-2.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-11-CREC-2020-02-11-pt1-PgS979-2.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-11-CREC-2020-02-11-pt1-PgS979-3.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-11-CREC-2020-02-11-pt1-PgS980-2.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-11-CREC-2020-02-11-pt1-PgS980.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-11-CREC-2020-02-11-pt1-PgS981-2.html,2020,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-11-CREC-2020-02-11-pt1-PgS982.html,2020,ice
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-11-CREC-2020-02-11-pt1-PgS987-2.html,2020,"border, border security, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-11-CREC-2020-02-11-pt1-PgS987-3.html,2020,"border, border security"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-11-CREC-2020-02-11-pt1-PgS990-2.html,2020,"citizenship, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-11-CREC-2020-02-11-pt1-PgS994-2.html,2020,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-11-CREC-2020-02-11-pt1-PgS995-2.html,2020,immigration
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-12-CREC-2020-02-12-pt1-PgH1113-8.html,2020,"border, wall"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-12-CREC-2020-02-12-pt1-PgH1114-4.html,2020,"immigration, border, wall"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-12-CREC-2020-02-12-pt1-PgH1118.html,2020,"immigration, immigrant, migrant, citizenship, visa"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-12-CREC-2020-02-12-pt1-PgH1119.html,2020,amnesty
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-12-CREC-2020-02-12-pt1-PgH1121.html,2020,"immigration, immigrant, migrant, citizenship, border, asylum, wall, mexico, ice"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-12-CREC-2020-02-12-pt1-PgH1123-4.html,2020,"immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-12-CREC-2020-02-12-pt1-PgH1125-29.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-12-CREC-2020-02-12-pt1-PgS1005-2.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-12-CREC-2020-02-12-pt1-PgS1006-3.html,2020,"immigrant, migrant, wall"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-12-CREC-2020-02-12-pt1-PgS1012.html,2020,"immigration, border, unauthorized, mexico, ice"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-12-CREC-2020-02-12-pt1-PgS1039-8.html,2020,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-12-CREC-2020-02-12-pt1-PgS1039.html,2020,"immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-12-CREC-2020-02-12-pt1-PgS1041.html,2020,"immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-12-CREC-2020-02-12-pt1-PgS1045-3.html,2020,migrant
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-13-CREC-2020-02-13-pt1-PgH1158-5.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-13-CREC-2020-02-13-pt1-PgS1069.html,2020,"immigration, deportation, visa"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-13-CREC-2020-02-13-pt1-PgS1071-4.html,2020,ice
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-13-CREC-2020-02-13-pt1-PgS1072-3.html,2020,"border, border security"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-13-CREC-2020-02-13-pt1-PgS1072-6.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-13-CREC-2020-02-13-pt1-PgS1074.html,2020,"immigration, citizenship"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-13-CREC-2020-02-13-pt1-PgS1075-2.html,2020,"immigrant, migrant, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-13-CREC-2020-02-13-pt1-PgS1077.html,2020,"immigration, immigrant, migrant, deportation, daca"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-14-CREC-2020-02-14-pt1-PgD169-6.html,2020,visa
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-14-CREC-2020-02-14-pt1-PgE186-4.html,2020,"immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-14-CREC-2020-02-14-pt1-PgH1159-9.html,2020,"border, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-14-CREC-2020-02-14-pt1-PgH1160-2.html,2020,"border, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-02-14-CREC-2020-02-14-pt1-PgH1160-3.html,2020,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-01-CREC-2020-09-01-pt1-PgD755-3.html,2020,unauthorized
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-01-CREC-2020-09-01-pt1-PgD755-6.html,2020,visa
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-01-CREC-2020-09-01-pt1-PgE803-4.html,2020,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-01-CREC-2020-09-01-pt1-PgH4315-7.html,2020,"border, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-01-CREC-2020-09-01-pt1-PgH4317.html,2020,unauthorized
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-01-CREC-2020-09-01-pt1-PgH4318-23.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-04-CREC-2020-09-04-pt1-PgD759.html,2020,visa
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-04-CREC-2020-09-04-pt1-PgE818-2.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-04-CREC-2020-09-04-pt1-PgH4324-2.html,2020,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-04-CREC-2020-09-04-pt1-PgH4326-13.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-08-CREC-2020-09-08-pt1-PgD761.html,2020,detention
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-08-CREC-2020-09-08-pt1-PgD767-2.html,2020,visa
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-08-CREC-2020-09-08-pt1-PgH4331-16.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-08-CREC-2020-09-08-pt1-PgS5432.html,2020,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-08-CREC-2020-09-08-pt1-PgS5433-3.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-08-CREC-2020-09-08-pt1-PgS5433.html,2020,detention
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-08-CREC-2020-09-08-pt1-PgS5441-3.html,2020,immigration
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-08-CREC-2020-09-08-pt1-PgS5442-2.html,2020,"immigration, citizenship, border, refugee, mexico, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-08-CREC-2020-09-08-pt1-PgS5446.html,2020,"border, refugee, detention"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-08-CREC-2020-09-08-pt1-PgS5448-2.html,2020,"migrant, detention, mexico, ice"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-08-CREC-2020-09-08-pt1-PgS5448.html,2020,detention
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-09-CREC-2020-09-09-pt1-PgD769.html,2020,"border, border security, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-09-CREC-2020-09-09-pt1-PgD773.html,2020,visa
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-09-CREC-2020-09-09-pt1-PgS5479-8.html,2020,"immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-09-CREC-2020-09-09-pt1-PgS5490.html,2020,"citizenship, border, wall"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-09-CREC-2020-09-09-pt1-PgS5502.html,2020,"immigration, immigrant, migrant, wall, ice"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-09-CREC-2020-09-09-pt1-PgS5504.html,2020,undocumented
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-09-CREC-2020-09-09-pt1-PgS5509-3.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-09-CREC-2020-09-09-pt1-PgS5510-3.html,2020,"border, border security"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-09-CREC-2020-09-09-pt1-PgS5511-3.html,2020,"immigration, refugee, wall, visa, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-09-CREC-2020-09-09-pt1-PgS5511.html,2020,detention
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-09-CREC-2020-09-09-pt1-PgS5513.html,2020,detention
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-09-CREC-2020-09-09-pt1-PgS5521.html,2020,detention
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-10-CREC-2020-09-10-pt1-PgD775.html,2020,detention
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-10-CREC-2020-09-10-pt1-PgD777-3.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-10-CREC-2020-09-10-pt1-PgD779.html,2020,visa
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-10-CREC-2020-09-10-pt1-PgS5529.html,2020,"migrant, caravan"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-10-CREC-2020-09-10-pt1-PgS5532-3.html,2020,detention
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-10-CREC-2020-09-10-pt1-PgS5533-2.html,2020,"border, wall"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-10-CREC-2020-09-10-pt1-PgS5534-2.html,2020,immigration
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-10-CREC-2020-09-10-pt1-PgS5541.html,2020,"mexico, ice"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-10-CREC-2020-09-10-pt1-PgS5543.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-10-CREC-2020-09-10-pt1-PgS5547-5.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-10-CREC-2020-09-10-pt1-PgS5550.html,2020,"immigrant, migrant, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-10-CREC-2020-09-10-pt1-PgS5553-2.html,2020,detention
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-10-CREC-2020-09-10-pt1-PgS5553-3.html,2020,"migrant, detention"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-10-CREC-2020-09-10-pt1-PgS5560-5.html,2020,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-11-CREC-2020-09-11-pt1-PgD783-2.html,2020,visa
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-11-CREC-2020-09-11-pt1-PgE823-5.html,2020,ice
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-11-CREC-2020-09-11-pt1-PgE825.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-11-CREC-2020-09-11-pt1-PgE827.html,2020,"immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-11-CREC-2020-09-11-pt1-PgE832-3.html,2020,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-11-CREC-2020-09-11-pt1-PgH4334-2.html,2020,"immigration, border, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-11-CREC-2020-09-11-pt1-PgH4338.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-14-CREC-2020-09-14-pt1-PgH4351.html,2020,unauthorized
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-14-CREC-2020-09-14-pt1-PgH4356.html,2020,detention
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-14-CREC-2020-09-14-pt1-PgH4364.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-14-CREC-2020-09-14-pt1-PgH4379-4.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-14-CREC-2020-09-14-pt1-PgS5565.html,2020,ice
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-14-CREC-2020-09-14-pt1-PgS5572-2.html,2020,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-14-CREC-2020-09-14-pt1-PgS5572-4.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-14-CREC-2020-09-14-pt1-PgS5573.html,2020,"border, detention, amnesty"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-15-CREC-2020-09-15-pt1-PgH4428-16.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-15-CREC-2020-09-15-pt1-PgS5580-3.html,2020,"immigration, wall"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-15-CREC-2020-09-15-pt1-PgS5584.html,2020,"immigrant, migrant, border, refugee"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-15-CREC-2020-09-15-pt1-PgS5589-4.html,2020,"immigration, immigrant, migrant, undocumented, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-15-CREC-2020-09-15-pt1-PgS5592.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-15-CREC-2020-09-15-pt1-PgS5593.html,2020,"immigrant, migrant, undocumented, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-15-CREC-2020-09-15-pt1-PgS5597.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-15-CREC-2020-09-15-pt1-PgS5599.html,2020,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-15-CREC-2020-09-15-pt1-PgS5605-3.html,2020,"immigration, immigrant, migrant, citizenship, wall, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-15-CREC-2020-09-15-pt1-PgS5609.html,2020,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-15-CREC-2020-09-15-pt1-PgS5610.html,2020,"immigration, immigrant, migrant, visa, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-15-CREC-2020-09-15-pt1-PgS5612-2.html,2020,"immigration, immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-15-CREC-2020-09-15-pt1-PgS5614.html,2020,citizenship
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-16-CREC-2020-09-16-pt1-PgH4478.html,2020,"immigrant, migrant, border, wall, amnesty, ice"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-16-CREC-2020-09-16-pt1-PgH4486.html,2020,"immigration, immigrant, migrant, border, asylum, border security, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-16-CREC-2020-09-16-pt1-PgH4488-2.html,2020,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-16-CREC-2020-09-16-pt1-PgS5619-2.html,2020,deportation
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-16-CREC-2020-09-16-pt1-PgS5632.html,2020,"immigration, immigrant, migrant, deportation, border, asylum, refugee, daca, dreamer, visa, detention, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-16-CREC-2020-09-16-pt1-PgS5638-3.html,2020,"immigrant, migrant, citizenship, deportation, undocumented, daca, dreamer, path to citizenship, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-16-CREC-2020-09-16-pt1-PgS5642.html,2020,"immigration, immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-16-CREC-2020-09-16-pt1-PgS5646-4.html,2020,"immigrant, migrant, daca"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-16-CREC-2020-09-16-pt1-PgS5651-2.html,2020,"border, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-16-CREC-2020-09-16-pt1-PgS5652-2.html,2020,"immigrant, migrant, asylum, refugee, visa, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-16-CREC-2020-09-16-pt1-PgS5656.html,2020,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-16-CREC-2020-09-16-pt1-PgS5666.html,2020,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-16-CREC-2020-09-16-pt1-PgS5677.html,2020,"border, refugee, wall"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-17-CREC-2020-09-17-pt1-PgS5682-2.html,2020,immigration
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-17-CREC-2020-09-17-pt1-PgS5692.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-17-CREC-2020-09-17-pt1-PgS5698.html,2020,detention
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-17-CREC-2020-09-17-pt1-PgS5702-6.html,2020,detention
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-17-CREC-2020-09-17-pt1-PgS5706-2.html,2020,detention
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-17-CREC-2020-09-17-pt1-PgS5710.html,2020,"citizenship, refugee"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-17-CREC-2020-09-17-pt1-PgS5714.html,2020,"immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-18-CREC-2020-09-18-pt1-PgD817-3.html,2020,visa
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-18-CREC-2020-09-18-pt1-PgE861-3.html,2020,family separation
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-21-CREC-2020-09-21-pt1-PgH4562.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-21-CREC-2020-09-21-pt1-PgH4565.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-21-CREC-2020-09-21-pt1-PgH4566.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-21-CREC-2020-09-21-pt1-PgH4567.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-21-CREC-2020-09-21-pt1-PgH4568-2.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-21-CREC-2020-09-21-pt1-PgH4568.html,2020,"migrant, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-21-CREC-2020-09-21-pt1-PgH4570.html,2020,"immigration, detention"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-21-CREC-2020-09-21-pt1-PgH4576.html,2020,detention
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-21-CREC-2020-09-21-pt1-PgH4579.html,2020,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-21-CREC-2020-09-21-pt1-PgH4581.html,2020,"citizenship, unauthorized"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-21-CREC-2020-09-21-pt1-PgH4583.html,2020,"immigration, immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-21-CREC-2020-09-21-pt1-PgH4589.html,2020,"immigration, immigrant, migrant, ice"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-21-CREC-2020-09-21-pt1-PgH4592.html,2020,unauthorized
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-21-CREC-2020-09-21-pt1-PgH4627.html,2020,unauthorized
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-21-CREC-2020-09-21-pt1-PgH4635.html,2020,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-21-CREC-2020-09-21-pt1-PgH4636.html,2020,"immigration, immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-21-CREC-2020-09-21-pt1-PgS5721-3.html,2020,"immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-21-CREC-2020-09-21-pt1-PgS5725-2.html,2020,"immigrant, migrant, refugee"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2020-09-21-CREC-2020-09-21-pt1-PgS5726.html,2020,dreamer
