file_id,date_standard,chamber,speaker_full,speaker_last,party,title,is_speech,speech_category,speech_summary,immigration_terms,text_excerpt,text_length
CREC-2018-01-24-CREC-2018-01-24-pt1-PgS479,2018-01-24,Senate,Mr. CORNYN,CORNYN,R,Unknown,True,children,"From the Congressional Record Online through the Government Publishing Office Disaster Relief and Funding Our Military Mr. CORNYN. Mr. President, on Monday, Democrats relented after 3 long days and allowed the government to reopen. They agreed to pass a continuing resolution to reopen the government...","immigration, wall, daca","
[Congressional Record Volume 164, Number 17 (Wednesday, January 24, 2018)]
[Senate]
[Pages S479-S481]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]



                Disaster Relief and Funding Our Military

  Mr. CORNYN. Mr. President, on Monday, Democrats relented after 3 long 
days and allowed the government to reopen. They agreed to pass a 
continuing resolution to reopen the government until February 8.
  I am glad they finally decided to fund...",11616
CREC-2018-01-24-CREC-2018-01-24-pt1-PgS481-3,2018-01-24,Senate,Mr. SCHUMER,SCHUMER,D,DACA,True,legal_status,"From the Congressional Record Online through the Government Publishing Office DACA Mr. SCHUMER. Mr. President, the government funding bill that passed on Monday left us--all of us--with 3 weeks to come to a resolution on legislation to protect the Dreamers. At the same time, we must work on legislat...","immigration, immigrant, migrant, deportation, border, daca, dreamer, amnesty","
[Congressional Record Volume 164, Number 17 (Wednesday, January 24, 2018)]
[Senate]
[Pages S481-S482]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]



                                  DACA

  Mr. SCHUMER. Mr. President, the government funding bill that passed 
on Monday left us--all of us--with 3 weeks to come to a resolution on 
legislation to protect the Dreamers. At the same time, we must work on 
legislation to improve American healthcare--I se...",5357
CREC-2018-01-24-CREC-2018-01-24-pt1-PgS485,2018-01-24,Senate,Mr. HATCH,HATCH,,CHIP.,True,children,"From the Congressional Record Online through the Government Publishing Office Children's Health Insurance Program Mr. HATCH. Mr. President, earlier this week, the Senate voted to pass a continuing resolution to reopen the government. This came after weeks of acrimony and no shortage of hostility her...",immigration,"
[Congressional Record Volume 164, Number 17 (Wednesday, January 24, 2018)]
[Senate]
[Pages S485-S486]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]



                  Children's Health Insurance Program

  Mr. HATCH. Mr. President, earlier this week, the Senate voted to pass 
a continuing resolution to reopen the government. This came after weeks 
of acrimony and no shortage of hostility here on the Senate floor and 
elsewhere. While most of the r...",10698
CREC-2018-01-24-CREC-2018-01-24-pt1-PgS489,2018-01-24,Senate,Mr. MERKLEY,MERKLEY,,Unknown,True,children,"From the Congressional Record Online through the Government Publishing Office Rohingya Refugee Crisis Mr. MERKLEY. Mr. President, on August 25, a minority group of Rohingya militants proceeded to attack a number of Burmese police outposts in northern Rakhine State, and they inflicted injuries and ki...","citizenship, border, refugee","
[Congressional Record Volume 164, Number 17 (Wednesday, January 24, 2018)]
[Senate]
[Pages S489-S492]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]



                        Rohingya Refugee Crisis

  Mr. MERKLEY. Mr. President, on August 25, a minority group of 
Rohingya militants proceeded to attack a number of Burmese police 
outposts in northern Rakhine State, and they inflicted injuries and 
killed about 12 members of the country's security fo...",22201
CREC-2018-01-24-CREC-2018-01-24-pt1-PgS492,2018-01-24,Senate,Mr. BARRASSO,BARRASSO,,Unknown,True,other,"From the Congressional Record Online through the Government Publishing Office Nomination of R.D. James Mr. BARRASSO. Mr. President, I rise in support of the nomination of R.D. James to serve as Assistant Secretary of the Army for Civil Works. The Assistant Secretary establishes policy direction and ...",ice,"
[Congressional Record Volume 164, Number 17 (Wednesday, January 24, 2018)]
[Senate]
[Pages S492-S493]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]



                        Nomination of R.D. James

  Mr. BARRASSO. Mr. President, I rise in support of the nomination of 
R.D. James to serve as Assistant Secretary of the Army for Civil Works. 
The Assistant Secretary establishes policy direction and provides 
leadership for the Civil Works programs a...",15953
CREC-2018-01-24-CREC-2018-01-24-pt1-PgS494-2,2018-01-24,Senate,Mr. WHITEHOUSE,WHITEHOUSE,,Unknown,True,other,"From the Congressional Record Online through the Government Publishing Office Offshore Oil and Gas Drilling Mr. WHITEHOUSE. Mr. President, I begin today by adding a Rhode Island voice to the chorus of coastal communities around the country standing against President Trump's reckless and unwelcome ch...",mexico,"
[Congressional Record Volume 164, Number 17 (Wednesday, January 24, 2018)]
[Senate]
[Pages S494-S495]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]



                     Offshore Oil and Gas Drilling

  Mr. WHITEHOUSE. Mr. President, I begin today by adding a Rhode Island 
voice to the chorus of coastal communities around the country standing 
against President Trump's reckless and unwelcome choice to try to allow 
oil and gas drilling off of near...",11578
CREC-2018-01-24-CREC-2018-01-24-pt1-PgS496,2018-01-24,Senate,Mr. MENENDEZ,MENENDEZ,,Unknown,True,children,"From the Congressional Record Online through the Government Publishing Office DETER Act Mr. President, I would like to turn now to another security threat to our country--a threat, really, to the core of our democracy--and that is foreign interference in our elections. We all know we have great divi...",immigration,"
[Congressional Record Volume 164, Number 17 (Wednesday, January 24, 2018)]
[Senate]
[Pages S496-S498]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]



                               DETER Act

  Mr. President, I would like to turn now to another security threat to 
our country--a threat, really, to the core of our democracy--and that 
is foreign interference in our elections.
  We all know we have great divisions and differences on lots of issues 
a...",18001
CREC-2018-01-25-CREC-2018-01-25-pt1-PgE96,2018-01-25,Unknown,Mr. BLUMENAUER,BLUMENAUER,,PERSONAL EXPLANATION,True,children,"From the Congressional Record Online through the Government Publishing Office PERSONAL EXPLANATION ______ HON. EARL BLUMENAUER of oregon in the house of representatives Thursday, January 25, 2018 Mr. BLUMENAUER. Mr. Speaker, my vote on January 22 is the same as my vote the prior time: No. The situat...",dreamer,"
[Congressional Record Volume 164, Number 18 (Thursday, January 25, 2018)]
[Extensions of Remarks]
[Page E96]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]




                          PERSONAL EXPLANATION

                                 ______
                                 

                          HON. EARL BLUMENAUER

                               of oregon

                    in the house of representatives

                       Thurs...",1651
CREC-2018-01-25-CREC-2018-01-25-pt1-PgE98-3,2018-01-25,Unknown,Ms. FOXX,FOXX,,HON. VIRGINIA FOXX,True,legal_status,"From the Congressional Record Online through the Government Publishing Office DACA = DEMS AGAINST COMMON AMERICANS ______ HON. VIRGINIA FOXX of north carolina in the house of representatives Thursday, January 25, 2018 Ms. FOXX. Mr. Speaker, I am pleased to include in the Record an opinion editorial ...","immigrant, migrant, border, undocumented, illegal alien, wall, daca, dreamer","
[Congressional Record Volume 164, Number 18 (Thursday, January 25, 2018)]
[Extensions of Remarks]
[Pages E98-E99]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]




                  DACA = DEMS AGAINST COMMON AMERICANS

                                 ______
                                 

                           HON. VIRGINIA FOXX

                           of north carolina

                    in the house of representatives

            ...",6378
CREC-2018-01-25-CREC-2018-01-25-pt1-PgS508-5,2018-01-25,Senate,Mr. SCHUMER,SCHUMER,D,Unknown,True,border_security,"From the Congressional Record Online through the Government Publishing Office DACA and Other Issues Before the Senate Mr. SCHUMER. Mr. President, there are now only 13 days remaining before the continuing resolution expires on February 8. In that short amount of time, we must seek a budget deal, an ...","immigration, citizenship, deportation, border, daca, dreamer, border security","
[Congressional Record Volume 164, Number 18 (Thursday, January 25, 2018)]
[Senate]
[Page S508]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]



                DACA and Other Issues Before the Senate

  Mr. SCHUMER. Mr. President, there are now only 13 days remaining 
before the continuing resolution expires on February 8. In that short 
amount of time, we must seek a budget deal, an agreement on healthcare 
legislation, and a bipartisan bill to pro...",2835
CREC-2018-01-25-CREC-2018-01-25-pt1-PgS509,2018-01-25,Senate,Mr. BARRASSO,BARRASSO,,Unknown,True,general,"From the Congressional Record Online through the Government Publishing Office Tax Reform Mr. BARRASSO. Mr. President, we have finally ended this government shutdown that was produced and directed by the Democrats in the Senate. The reason Democrats decided to take this extreme step and shut down the...",immigration,"
[Congressional Record Volume 164, Number 18 (Thursday, January 25, 2018)]
[Senate]
[Pages S509-S511]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]



                               Tax Reform

  Mr. BARRASSO. Mr. President, we have finally ended this government 
shutdown that was produced and directed by the Democrats in the Senate.
  The reason Democrats decided to take this extreme step and shut down 
the government was because of the narrow issue...",10725
CREC-2018-01-25-CREC-2018-01-25-pt1-PgS511,2018-01-25,Senate,Mr. CARDIN,CARDIN,,Unknown,True,children,"From the Congressional Record Online through the Government Publishing Office Foreign Policy Mr. CARDIN. Mr. President, I come to the floor to reflect on the troubling foreign policy 1 year into President Donald Trump's administration. A recent poll out from Gallup showed a dramatic reduction in glo...","border, refugee, wall, dreamer, mexico","
[Congressional Record Volume 164, Number 18 (Thursday, January 25, 2018)]
[Senate]
[Pages S511-S512]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]



                             Foreign Policy

  Mr. CARDIN. Mr. President, I come to the floor to reflect on the 
troubling foreign policy 1 year into President Donald Trump's 
administration.
  A recent poll out from Gallup showed a dramatic reduction in global 
public opinion toward the United States....",14957
CREC-2018-01-25-CREC-2018-01-25-pt1-PgS512,2018-01-25,Senate,Mr. CORNYN,CORNYN,R,Unknown,True,border_security,"From the Congressional Record Online through the Government Publishing Office Senate Priorities Mr. CORNYN. Madam President, now that the government is up and running again, we need to look ahead at what our legislative priorities should be. I can't speak for everybody, but I can speak for myself. M...","immigration, border, daca, border security","
[Congressional Record Volume 164, Number 18 (Thursday, January 25, 2018)]
[Senate]
[Pages S512-S514]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]



                           Senate Priorities

  Mr. CORNYN. Madam President, now that the government is up and 
running again, we need to look ahead at what our legislative priorities 
should be. I can't speak for everybody, but I can speak for myself. My 
priorities are threefold.
  First, we need to ...",11468
CREC-2018-01-25-CREC-2018-01-25-pt1-PgS514-2,2018-01-25,Senate,Mr. PETERS,PETERS,,Unknown,True,children,"From the Congressional Record Online through the Government Publishing Office Work of the Senate Mr. PETERS. Madam President, I believe every campaign for elective office in this great Nation is essentially a months-long job interview with the voters or, perhaps more accurately, it is thousands and ...","immigration, border, daca, dreamer","
[Congressional Record Volume 164, Number 18 (Thursday, January 25, 2018)]
[Senate]
[Pages S514-S515]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]



                           Work of the Senate

  Mr. PETERS. Madam President, I believe every campaign for elective 
office in this great Nation is essentially a months-long job interview 
with the voters or, perhaps more accurately, it is thousands and 
thousands of individual interviews. Like any emp...",7548
CREC-2018-01-25-CREC-2018-01-25-pt1-PgS521-4,2018-01-25,Senate,Mr. HATCH,HATCH,,"ITI,",True,border_security,"From the Congressional Record Online through the Government Publishing Office By Mr. HATCH (for himself and Mr. Flake): S. 2344. A bill to amend the Immigration and Nationality Act to authorize additional visas for well-educated aliens to live and work in the United States, and for other purposes; t...","immigration, immigrant, migrant, border, daca, dreamer, visa, border security","
[Congressional Record Volume 164, Number 18 (Thursday, January 25, 2018)]
[Senate]
[Pages S521-S524]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

      By Mr. HATCH (for himself and Mr. Flake):
  S. 2344. A bill to amend the Immigration and Nationality Act to 
authorize additional visas for well-educated aliens to live and work in 
the United States, and for other purposes; to the Committee on the 
Judiciary.
  Mr. HATCH. Mr. President, I rise tod...",23398
